statute,title_id,title_text,level_1_id,level_1_text,level_2_id,level_2_text,level_3_id,level_3_text,level_4_id,level_4_text,section_id,section_text
23_2739,23,domestic relations,part iii, adoption,chapter 27, petition for adoption,subchapter d, voluntary agreement for continuing contact,-,-,2739, discontinuance of agreement.
23_2740,23,domestic relations,part iii, adoption,chapter 27, petition for adoption,subchapter d, voluntary agreement for continuing contact,-,-,2740, procedures for facilitating and resolving agreements involving a county child welfare
23_2741,23,domestic relations,part iii, adoption,chapter 27, petition for adoption,subchapter d, voluntary agreement for continuing contact,-,-,2741, counsel.
23_2742,23,domestic relations,part iii, adoption,chapter 27, petition for adoption,subchapter d, voluntary agreement for continuing contact,-,-,2742, costs.
23_2901,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter a, general provisions,-,-,2901, time of entry of decree of adoption.
23_2902,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter a, general provisions,-,-,2902, requirements and form of decree of adoption.
23_2903,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter a, general provisions,-,-,2903, retention of parental status.
23_2904,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter a, general provisions,-,-,2904, name of adoptee.
23_2905,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter a, general provisions,-,-,2905, impounding of proceedings and access to records (repealed).
23_2906,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter a, general provisions,-,-,2906, docket entries.
23_2907,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter a, general provisions,-,-,2907, certificate of adoption.
23_2908,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter a, general provisions,-,-,2908, foreign decree of adoption.
23_2909,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter a, general provisions,-,-,2909, medical history information (repealed).
23_2910,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter a, general provisions,-,-,2910, penalty for unauthorized disclosure.
23_2911,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter b, records and access to information,-,-,2911, definitions.
23_2912,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter b, records and access to information,-,-,2912, combined request for information.
23_2913,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter b, records and access to information,-,-,2913, reasonable fees.
23_2914,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter b, records and access to information,-,-,2914, immunity from liability.
23_2915,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter b, records and access to information,-,-,2915, court and agency records.
23_2916,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter b, records and access to information,-,-,2916, attorney records.
23_2921,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter c, information registry,-,-,2921, establishment of registry.
23_2922,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter c, information registry,-,-,2922, informational material.
23_2923,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter c, information registry,-,-,2923, filing information with registry.
23_2924,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter c, information registry,-,-,2924, who may request information from registry.
23_2925,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter c, information registry,-,-,2925, providing information from registry.
23_2926,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter c, information registry,-,-,2926, rules and regulations.
23_2931,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter d, release of information,-,-,2931, access to information.
23_2932,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter d, release of information,-,-,2932, nonidentifying information.
23_2933,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter d, release of information,-,-,2933, identifying information.
23_2934,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter d, release of information,-,-,2934, statement of medical and social history information.
23_2935,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter d, release of information,-,-,2935, confidentiality.
23_2936,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter d, release of information,-,-,2936, refusal to search.
23_2937,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter d, release of information,-,-,2937, original birth record.
23_2938,23,domestic relations,part iii, adoption,chapter 29, decrees and records,subchapter d, release of information,-,-,2938, rules and regulations.
24_102,24,education,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,102, definitions.
24_2901 - 2906 (repealed).,24,education,part ii, basic education (repealed),chapter 29, reimbursement (repealed),-,-,-,-,2901 - 2906 (repealed).,NA
24_6501,24,education,part iii, higher education,chapter 65," private colleges, universities and seminaries",-,-,-,-,6501, applicability of chapter.
24_6502,24,education,part iii, higher education,chapter 65," private colleges, universities and seminaries",-,-,-,-,6502, state board to prescribe standards.
24_6503,24,education,part iii, higher education,chapter 65," private colleges, universities and seminaries",-,-,-,-,6503, certification of institutions.
24_6503.1,24,education,part iii, higher education,chapter 65," private colleges, universities and seminaries",-,-,-,-,6503.1,change of designation to university.
24_6504,24,education,part iii, higher education,chapter 65," private colleges, universities and seminaries",-,-,-,-,6504, fundamental changes.
24_6505,24,education,part iii, higher education,chapter 65," private colleges, universities and seminaries",-,-,-,-,6505, power to confer degrees.
24_6506,24,education,part iii, higher education,chapter 65," private colleges, universities and seminaries",-,-,-,-,6506, visitation of institutions and revocation of authority.
24_6507,24,education,part iii, higher education,chapter 65," private colleges, universities and seminaries",-,-,-,-,6507, institution names to be approved by department.
24_6507.1,24,education,part iii, higher education,chapter 65," private colleges, universities and seminaries",-,-,-,-,6507.1,change of designation to college.
24_6508,24,education,part iii, higher education,chapter 65," private colleges, universities and seminaries",-,-,-,-,6508," restraining use of term ""college,"" ""university"" or ""seminary."""
24_6509,24,education,part iii, higher education,chapter 65," private colleges, universities and seminaries",-,-,-,-,6509, penalty for violation of chapter.
24_7101,24,education,part iii, higher education,chapter 71, suicide prevention in institutions of higher education,-,-,-,-,7101, scope of chapter.
24_7102,24,education,part iii, higher education,chapter 71, suicide prevention in institutions of higher education,-,-,-,-,7102, definitions.
24_7103,24,education,part iii, higher education,chapter 71, suicide prevention in institutions of higher education,-,-,-,-,7103, student mental health and suicide prevention plans.
24_7104,24,education,part iii, higher education,chapter 71, suicide prevention in institutions of higher education,-,-,-,-,7104, certified suicide prevention institution of higher education.
24_8101,24,education,part iv, retirement for school employees,chapter 81, preliminary provisions,-,-,-,-,8101, short title of part.
24_8102,24,education,part iv, retirement for school employees,chapter 81, preliminary provisions,-,-,-,-,8102, definitions.
24_8103,24,education,part iv, retirement for school employees,chapter 81, preliminary provisions,-,-,-,-,8103, construction of part.
24_8103.1,24,education,part iv, retirement for school employees,chapter 81, preliminary provisions,-,-,-,-,8103.1,notice to members.
24_8103.2,24,education,part iv, retirement for school employees,chapter 81, preliminary provisions,-,-,-,-,8103.2,reference to public school employees' retirement system.
24_8104,24,education,part iv, retirement for school employees,chapter 81, preliminary provisions,-,-,-,-,8104, severability of provisions.
